ID,Course Title,Course Length,Description,Image URL
2012387,Active Directory: Securing Active Directory Domain Services,COURSE • 7 hrs 36 mins,This course is aimed to IT Pros and is supposed to give the viewer the information they need to know to get started with Active Directory,https://img-c.udemycdn.com/course/480x270/2491972_8b4e.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjViYzYwYzViMTZiZWRlMmM3NGJjMThkZjI4ZWJkODliIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3NTY5OWUzMjg1NTkxNWY3YzhiNGYzY2NmMWVmYmNhZjBhMWUxMmI0IiwiZXhwIjoxNzA3NTgzNDQ2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjQ2LCJjaWQiOiI1MjUifQ.ZthIZQAGq2Z8IPJ2mNIENJQUY3SvBP6_Dg6Ea_ZfahI
2012388,SQL interview questions with business scenarios,COURSE • 5 hrs 40 mins,This course is based on SQL interview questions and answers for freshers as well as experienced professionals with examples of live SQL queries.,https://img-c.udemycdn.com/course/480x270/5218946_3ce9_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjhiOGUwNDc4OWQ4ZTExM2IyYmZhNjAyNmNkM2VhNTRiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4ZTIyMzBkMjgyYzQzMDA3OGNmZjFlZTA5OWFhZTk5MDJlOTM5OTBjIiwiZXhwIjoxNzA3NTgzNDU5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjU5LCJjaWQiOiI1MjUifQ.7JK62qQa1zysW8K7DM5os0kfLHLkYNaEFPsnqOU401U
2012389,AutoCAD Civil 3D Training: The Ultimate Course,COURSE • 4 hrs 19 mins,CIVIL 3D COURSE OVERVIEW,https://img-c.udemycdn.com/course/480x270/2354298_4014_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjdiYzkyYjkzMGI4OGIyNGY0NTgxM2Q4M2U0ZjE3YzNlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5NGZjNzc2NDgyNjk0NzU2Zjg2NWI1MzI1N2Y2MzkzMzgzZDEzYTRmIiwiZXhwIjoxNzA3NTgzNDY3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NjY3LCJjaWQiOiI1MjUifQ.CKaviA56oE2DyLm4ombFGDtSpiymWklsj46aY8hcPyw
2012390,Market Research: Marketing Psychology & Consumer Behavior,COURSE • 3 hrs 25 mins,"If you have a business idea or an existing business that is researching new directions or strategies, you will learn to conduct market research usi...",https://img-c.udemycdn.com/course/480x270/4439148_0660_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNmMWY5MWM3OTc5ZGFjYzA2ZDM0Yzk5MTQxNzk0YjdkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIwM2Q4MzQ1OWNjNmFlYWMxOTVjZmYyMzBmYmY0NTFlMGMwYmFmZWU0IiwiZXhwIjoxNzA3NTgzNDc4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4Njc4LCJjaWQiOiI1MjUifQ.bwNxixdI4PVBT7uAzidcExBryx1krtFDEnfE1ZcuX-I
2012391,Pricing Strategies And Negotiation Skills,COURSE • 3 hrs 8 mins,Maximize your profit from each customer with accurate pricing!,https://img-c.udemycdn.com/course/480x270/1575978_deb5_11.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImM2ZDI1MWUzNDY2MGZiNWEwMTZkZTQ5YTQzNzYzZTY4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhN2Y5NmJhMjc2MjllOGQxYjU3MjQwNTI4NTA1YmI0N2E4MTk4NjE3IiwiZXhwIjoxNzA3NTgzNTAzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzAzLCJjaWQiOiI1MjUifQ.mlmnEygomICIWiNZINLnT1nN5bZZZzNm6Fkmo_g9NXs
2012392,Ecommerce PPC Ads 2023: Google Shopping & Merchant Center,COURSE • 1 hr 25 mins,Updated 50% of the course for 2023!,https://img-c.udemycdn.com/course/480x270/1340560_3b29_11.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImEzZDYxN2U3ZjRiNGJmZTZhNTU1ODMzYmM5YzNiYTkyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiMThhNjA1ZjUxOTk3ODk4YjM2N2RjYmQwZWY3M2NmNTEzYzYwNzAzIiwiZXhwIjoxNzA3NTgzNTE1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzE1LCJjaWQiOiI1MjUifQ.fePR8V_Cdt1uQ5jwvbAzPAO2GnomXXA3-PEwgVZ92bA
2012393,Sustained Motivation With Latest Neuroscience Research,COURSE • 3 hrs 7 mins,Get amazing short-term and long-term motivation that will transform and inspire you to do great work.,https://img-c.udemycdn.com/course/480x270/801882_bf37_8.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjkyNmM2M2ZmYzU3Mjg5MDRjYzhlNDVmNzljM2YzMjM5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJiZjNmNzhkOTU0ZDY1NThiYWY1YTdhNTA2ZmI2MGFjNTg0MjdkYzhmIiwiZXhwIjoxNzA3NTgzNTI0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzI0LCJjaWQiOiI1MjUifQ.M_SJVgA6KCneWBMAGQR-2KLHUfc-99FVXKx-wVx4_MU
2012394,Markdown Mastery: Simple yet Powerful Writing Format,COURSE • 1 hr 6 mins,Markdown Mastery: Simple Yet Powerful Writing Format,https://img-c.udemycdn.com/course/480x270/515220_0dae.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImVmOTBlNWJjZTQ5MGY2MGI0NTllMzExZjE4YmE2ZmYyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhZTNjYzY1MjlkMjI0OGJiMTg0ZjczNGEyMTQyYzY4ZGYyY2FjYmVhIiwiZXhwIjoxNzA3NTgzNTMyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzMyLCJjaWQiOiI1MjUifQ.uDzJvxz6tenNiNiV6ZEH3Shq4hC3KZeaQt4gITYQntM
2012395,Python design patterns masterclass,COURSE • 4 hrs 22 mins,"Knowing how to build well structured programs and apps, that are scalable and robust is essential for every developer.",https://img-c.udemycdn.com/course/480x270/4986704_827c.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU2NDhlYmRmZjhkNjg0MDI4MWI1YjU5ZjA4YWY4ZjMzIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3MDJlZGM0MDA0ODRjZmU5YWU5OTY3MDEwNDQ2MzdjYTdiN2ZiOTc5IiwiZXhwIjoxNzA3NTgzNTQ1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzQ1LCJjaWQiOiI1MjUifQ.-6PTrRga3KaAzfN3dYjYKb7GEW9VDTDd28x1w7qzspw
2012396,"ChatGPT, Midjourney, DALL-E 3 & APIs - The Complete Guide",COURSE • 15 hrs 46 mins,Course Update November 2023,https://img-c.udemycdn.com/course/480x270/5291332_4a58_7.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjY2ZTdlOGU3NWI5NWFjODc4OWM5MWFmYjlkMzgzZWFiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlOTliOWEyMmNkMTZhNjkzMDY3NDQ3ODJiNzBkOWE3NDRhZTE1ZmRmIiwiZXhwIjoxNzA3NTgzNTY0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzY0LCJjaWQiOiI1MjUifQ.dIWX1s8m0w75w4RGkfHuMw0Xwh5jWg8AU5CAwiw2Bjk
2012397,ChatGPT for Software Development: From Zero to Hero,COURSE • 3 hrs 59 mins,Welcome to the comprehensive course on ChatGPT and Prompt Engineering for Software Development. This course is designed for,https://img-c.udemycdn.com/course/480x270/5309510_e532_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjM4NDA3YzdiM2NlNDEwNDQ1ZDEzNzJiN2IyNzYyYTNmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2NjVmNTg3NzEwYmFkNDFmNjk3ZDQzOTViMGYwNmNmYjExMzBmYjUwIiwiZXhwIjoxNzA3NTgzNTcyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4NzcyLCJjaWQiOiI1MjUifQ.D6RvRBHeVmaz0mL4MOP192LDaD74Gw_kmozMIeefbps
2012398,Build a Tower Defence Game with Unity and Blender,COURSE • 21 hrs 58 mins,Have you ever wanted to create your own computer game from scratch?  Are you a programmer that would like to also create your own 3D art asset...,https://img-c.udemycdn.com/course/480x270/4946386_f46f_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijk4MDM2YjJhNzhlZTZjMDAzZWM1ZDQyZGI0OGI2OTQ0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJkZDA0MjgwMDNjNDJlOWRlMjU5ZTBiNmM5NTIyMWM0NzljZTkyODdjIiwiZXhwIjoxNzA3NTgzNTg2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4Nzg2LCJjaWQiOiI1MjUifQ.ti1UJm4xxgQUiVccs_9txbk1Puc6Bgsg0vC0B-JpS2M
2012399,Build Real-Time Chat App with SwiftUI & Firebase,COURSE • 4 hrs 58 mins,"Welcome to ""Build Real-Time Chat App with SwiftUI & Firebase"" - the ultimate course for anyone who wants to create a fully fun...",https://img-c.udemycdn.com/course/480x270/5205636_9dac.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjgzOWFlMDk3OWM5MGIyNjFhYWE3NjA2ZTg3NjEyZDhlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhNjNhMjY5Mzk1YjYyNWI2YWYxMjZjZjdmNmFjYzA0NGQ4NGVjZjk4IiwiZXhwIjoxNzA3NTgzNjAyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc4ODAyLCJjaWQiOiI1MjUifQ.rfvqDzQr79IlzwEZ45XICB7Qr1WSS-oMk8UyquQ0CIY
2012100,SQL Optimization with SingleStore,COURSE • 2 hrs 26 mins,"In this course, you'll learn about SingleStoreDB architecture and how to get the best performance from your SingleStoreDB Cloud workspaces and data...",https://img-c.udemycdn.com/course/480x270/5035258_4e3c_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjM4N2FhNWE2N2FkZTk5MzQ1YmQ2Y2NlNDUwYzdkYzZhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmYTdkZTc3ZjUwMDAwOGE4MTYyNWYwYmExN2IyNzg5ZjdlNjljZWM0IiwiZXhwIjoxNzA3NTczMDExLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjExLCJjaWQiOiI1MjUifQ.ObbhNMpISx01CPQrBt00VWOG542EQfnSI--zSNB6eCE
2012101,Big Data with Apache Spark 3 and Python: From Zero to Expert,COURSE • 5 hrs 10 mins,"If you are looking for a hands-on, complete and advanced course to learn Big Data with Apache Spark and Python, y...",https://img-c.udemycdn.com/course/480x270/4964724_b1b6_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNmMmYyMzA5ZDQyNWM2OTIyNzczYmNjYWI4MDY2YTVlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2MWYxYzVlZTFjZDI3YzJlZjI2OTAxMGU1OTBjZGViODZiNTBiZTk2IiwiZXhwIjoxNzA3NTczMDIxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjIxLCJjaWQiOiI1MjUifQ.KGB9xNN6RYYt6M7wBEWcGesOK5spzUoQCv33WXIuCbw
2012102,Blues Lead Guitar Made Easy: Minimalistic Blues Guitar,COURSE • 4 hrs 33 mins,"From instructor, Erich Andreas/YourGuitarSage, who has the largest student base of any instructor on the web(nearly 700,000 students) and author of...",https://img-c.udemycdn.com/course/480x270/4776598_036a.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjQ0NDIxZjk3MzA2MWYyMzlhNjVkMzZlMjBjODBlODRiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJkOTJjYzQ4OGFhNzAwZWQxNmM2OWVhY2U1MmMzODI2ZmJmMDVmZWM0IiwiZXhwIjoxNzA3NTczMDI5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjI5LCJjaWQiOiI1MjUifQ.fWjGcRlTwyKtJYOY-blvo6_YfgFNXE0vsLxZ1Y5lIqc
2012103,OpenText ECM Content Server - Getting Started,COURSE • 3 hrs 53 mins,** Disclaimer - We are not associated with OpenText and the course is as per our own understanding. This is not an official course from Ope...,https://img-c.udemycdn.com/course/480x270/2245668_5940_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImI0ZWM1MzhkYjM3MjYzMWE1ZjdmMTI0Y2Q1MmMyMTA3IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxODNlYTliNjQ2NDllNDczY2I2NTMxNDRiODE5ZWI4ZjFkOGU2MDU2IiwiZXhwIjoxNzA3NTczMDM2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjM2LCJjaWQiOiI1MjUifQ.ogUJ3p3ikahDwKL3L8lsMce4BfbZ-o-v0QwdPU_bYAM
2012104,Better in :30: How to Own Your Career,COURSE • 32 mins,Welcome to Better in 30: How to Own Your Career,https://img-c.udemycdn.com/course/480x270/5269482_c98a.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjQwYzNmOTZjZTcwMzUyM2Y1NDljYjU2MDdkZmExZGFmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5ZGEwYjU0ZTVmYTU4NjU0NGJiMDNhNjVlNDg5MzRjZjhkOWFmNmYzIiwiZXhwIjoxNzA3NTczMDQxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjQxLCJjaWQiOiI1MjUifQ.p5jK7sRoGWzw2TyX0R5Gk3RFzYm0sgfv92Zps7jcnmI
2012105,LBO Valuation: Fundamentals and Excel Modeling,COURSE • 3 hrs 19 mins,Elevate your financial modeling skills and gain a deep understanding of leveraged buyout strategies in this comprehensive LBO Valuation cou...,https://img-c.udemycdn.com/course/480x270/5268278_f9fb.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjE3OWU3ZTczY2FlM2NlYTEyNDJlMWM3ZDU3YWQ3ZTY1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4NjRjNTQ0ZjVlOTU5NzhkMmM3NDUzM2E5YmFhNjYxOTI0NzlmMDdhIiwiZXhwIjoxNzA3NTczMDQ1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjQ1LCJjaWQiOiI1MjUifQ.t3MdUq9Bdlev0vmQIkP2xAjJZv4jHEb9nUKGYFCut98
2012106,Better in 30: Facilitating Successful Hybrid Meetings,COURSE • 32 mins,Welcome to Better in 30: Facilitating Successful Hybrid Meetings!,https://img-c.udemycdn.com/course/480x270/5264646_7582.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImI0NjhjMTRjNDU0NWQzYWU0ZGE3ZWExN2Y2NjcxYWM0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlZWZiOTRlM2ZlOWY1NWViOTRlNzI1YjFlZDhlMjk3OGVlOWQ4MjFjIiwiZXhwIjoxNzA3NTczMDQ4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjQ4LCJjaWQiOiI1MjUifQ.EmBVvsW8Cb3L5vGAPwy_SfqooP257EcJYIZ9QfMBYak
2012107,SC-900 Microsoft Security Exam Practice Test,COURSE,"Are you preparing for the SC-900 Exam: Microsoft Security, Compliance, and Identity Fundamentals? Don't leave your success to chance! Our two 50-qu...",https://img-c.udemycdn.com/course/480x270/5262758_e2b3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjZiZDE2N2M3MTM0YjMwYWViNDJmOTNhMTc2ZmI2MzkxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmNjI4YjRiZDFiMDkzYWViMThmZjY4ZDkzY2U4ZTU2YTA5Y2Y3MGJhIiwiZXhwIjoxNzA3NTczMDUxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjUxLCJjaWQiOiI1MjUifQ.KRtpQC-8ELLbbI5dsFCA9LJ31vdcmIisXdVWfj7xARk
2012108,Introduction to OpenAI API & ChatGPT API for Developers,COURSE • 2 hrs,Please note that this course is not affiliated with or endorsed by OpenAI. OpenAI is not responsible for the content or delivery of this co...,https://img-c.udemycdn.com/course/480x270/5192882_641d_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImJkODFkMDQ5M2Q1YWIyOTI1MDMyYzdmZTI1ZTU4YTU2IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5YTkxZmFlOWU0YjM1ZWM3N2NiNjIxY2QwNGM5ZDI5MWEwNzJmZjUzIiwiZXhwIjoxNzA3NTczMDUzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjUzLCJjaWQiOiI1MjUifQ.dtQzhwiQ7dDFOoQKGLSq7ArOl4zkmPEgvnnhYK7VxwY
2012109,MO-211: Microsoft Excel Expert (Microsoft 365 Apps),COURSE • 8 hrs 2 mins,"The MO-211 certification is the new Expert certification for Excel, launched in April 2023. Microsoft says that this certification demonstrates tha...",https://img-c.udemycdn.com/course/480x270/5190998_da29.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6Ijk0MDFlMGMxZmZmMjM2NWVkMmE4NmZjNzNkYmVkMDQ4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyNTc4ZDgxNDJhZDU2NGVlMjY2YzRmNTc5ZTExOTFhNzkzODE2MjI5IiwiZXhwIjoxNzA3NTczMDYwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjYwLCJjaWQiOiI1MjUifQ.i2n8ixSaspQkGK23LpFRJlLZ3sYCaRoSVIntJYGEuq4
2012110,"Generative AI & ChatGPT : Text, Image and Code completion",COURSE • 2 hrs 11 mins,The OpenAI API is one of the most exciting advancements in the world of natural language and code processing.,https://img-b.udemycdn.com/course/480x270/5103812_7f50_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjIzMWZhNWEwOTM3MTEwZGY5NWJkNDhmZjA1ZjM1NjNjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI0ZTgwYTJkZWMzMzRlM2E1MDczMGZhNDI3YThhZTUzZjQ0YzljNGVkIiwiZXhwIjoxNzA3NTczMDY0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjY0LCJjaWQiOiI1MjUifQ.d3VQDrk6kwkiwnAWQNC_peOjVPaBoG_yjf7isefGAz4
2012111,How to Invest in Stocks by a Pro Who Managed > 1 Billion,COURSE • 1 hr 11 mins,This course is taught by Chris Haroun who has made a fortune over several decades investing in stocks while he worked at Goldman and at the top hed...,https://img-c.udemycdn.com/course/480x270/4794880_f5bc_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImZiYTA3NWEzNjg0MmI4OTQzOTcwZTM3NjlmMTQyM2I3IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjNmYzZjA3NWM1MTBmNGMxYzMzMmY5YmFiZGZjZDUxODhlMzg3YzM3IiwiZXhwIjoxNzA3NTczMDY2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjY2LCJjaWQiOiI1MjUifQ.6PHWVKFIYOC-VbnL_ry4aynRabeirBduHKQ9eTu3-6U
2012112,Creative Writing Masterclass: Start Writing Your Own Stories,COURSE • 3 hrs 44 mins,Have you ever wanted to write? Do you have ideas for stories but don't know exactly how to tell them?,https://img-c.udemycdn.com/course/480x270/4309820_53ab_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImIzMGRkOTVhNWM3ODVjYTJkODNlNmRkY2Y0Y2YxNzM5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmOTRhN2I0MzI1ZTZkMWFiMjk3ZTYwNGQ1ZjU5ZmQ5ZTNjYzQ1MGQ0IiwiZXhwIjoxNzA3NTczMDY3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjY3LCJjaWQiOiI1MjUifQ.Twpzi40O3rDopm85Sb0F_TuCP4WwReYlawG15fP1oNI
2012113,Java for Beginners: Your Quick Guide to Java Programming,COURSE • 6 hrs 33 mins,"If you want to learn Java, and are an absolute beginner looking for a great course for someone with zero experience, this is the perfect Ja...",https://img-c.udemycdn.com/course/480x270/4205958_aa79_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjY3MzJmY2Q0OTVjMTc1ZWMyYTIzODhmYTJmZjliZjk0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlMWVmYzUwM2ZiMDlkOWJkZWNjNjZjMjJkOWZkNTM4ODE1ZDVmYzI1IiwiZXhwIjoxNzA3NTczMDcxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjcxLCJjaWQiOiI1MjUifQ.VyEB2c9avjAOgGn7q6ugsKHftVIgVJsm_mU01bOPAR4
2012114,Sales Management Masterclass for Sales Managers & Management,COURSE • 2 hrs 58 mins,Need - Any salesperson or sales manager looking to learn and enhance their sales management skills that will enable them to create...,https://img-c.udemycdn.com/course/480x270/4064332_9e5c_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjdkNmM2ZThhNGU4MTNhYmI5YjBjODUwZTI5NzhiN2FiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlYTg4NzBjNjdjMzY4NWZkY2Q0Yjk0ZmNhMGJjMjY3YzU3M2M3YzkzIiwiZXhwIjoxNzA3NTczMDc0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjc0LCJjaWQiOiI1MjUifQ.FthQWy2hAaK_al4jvRc-3RycO-XWtEiD9j28b7TYgE0
2012115,Social Media Marketing Strategy 2024: Launch Your SMM!,COURSE • 7 hrs 35 mins,Become a Social Media Marketing Manager and learn how to use the best SMM tools!,https://img-b.udemycdn.com/course/480x270/3967614_a9a9_7.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjY0OTNmNjFjZmM5YWU5MzlkMDdlZjE3YjZlYmMzMDYxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhOGJiYjhkMmJiOTZmMzBjMjQzNTU0NzY3NzhiZGNjODY0ZWExYjAyIiwiZXhwIjoxNzA3NTczMDc2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjc2LCJjaWQiOiI1MjUifQ.SVV3TgFgnJkDa439F9boKQ-oMeaSctWQEIk1i_KmEs4
2012116,Python for Beginners: Easy Python for Beginners Course,COURSE • 4 hrs 23 mins,"You're here because you want to learn Python, right?",https://img-c.udemycdn.com/course/480x270/3840036_f936_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjZkOGVkODg2NjU2YmUxODcxYWQ2ZjIxMDU4YTdjNDQ0IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyMTNkMWI0M2E1NjY2OThhMzA5YTI1ZGJkMDAyMWJhNGZmZGUwZjA3IiwiZXhwIjoxNzA3NTczMDc5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4Mjc5LCJjaWQiOiI1MjUifQ.9pPsjafzmyhbkwF1vBYuZlJ5mCjOD_8XeCji_-vMj9w
2012117,Sketching Made Easy: Drawing & Sketching For Beginners,COURSE • 4 hrs 8 mins,Are you brand new to drawing?,https://img-c.udemycdn.com/course/480x270/3394172_4a9c_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImVhODQzYTQwODE4NzQ5OGQzODFhZGI3NzE2NTg1ZTM4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI0YmYwYjFmZjUyZjE1NmU0YmQ0Y2E3MzBiMzFmOTg0MzdjYTBjZDlhIiwiZXhwIjoxNzA3NTczMDgyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTY4MjgyLCJjaWQiOiI1MjUifQ.HGFnAmyyFToR3O1_E4wQX7JvOyyAfy1Pp3sTh8OVisw
